PWEIGHT,PATTCRLM,PEFATINC,PEXMG1A,PWARRIF,
2021.0891,3900,55075,99996,0,
970.4973,999996,20450,99996,0,
477.4623,4500,15100,99996,0,
1192.9562,999996,22200,99996,0,
1340.7129,4700,43825,625,0,
1511.4636,8250,41750,99996,0,
2467.6808,40000,146250,1050,0,
3925.0535,999996,7700,99996,0,
549.3026,47500,11875,99996,0,
1802.288,3800,46825,99996,0,
956.8336,14500,20800,99996,30000,
384.6069,20000,177125,675,0,
908.3422,25000,78800,99996,0,
1005.2105,95000,47425,2300,525000,
1434.6157,31000,112550,99996,150000,
811.7759,17500,68875,99996,0,
971.9687,5000,148150,450,0,
1964.6839,999996,33925,99996,0,
1705.487,26000,75125,99996,125000,
948.7654,33000,48475,400,48000,
890.376,999996,425,99996,0,
767.4555,13000,89625,1000,0,
203.6869,29000,125875,99996,0,
1619.2205,16000,106350,99996,0,
695.6741,20000,128325,725,0,
1791.5887,999996,24000,99996,0,
1301.1273,999996,31675,99996,0,
1122.415,10000,44825,99996,0,
1468.9278,999996,14900,99996,0,
714.9061,999996,55425,300,0,
333.0599,30000,40550,99996,0,
517.0032,9250,93575,725,0,
1640.5121,14500,33400,99996,0,
689.9553,999996,45350,99996,0,
1042.9306,20000,157125,500,0,
942.436,16500,52575,99996,0,
491.9802,999996,18875,99996,0,
850.9746,46000,170725,1000,0,
2756.4613,12500,64300,99996,0,
794.718,31000,50675,950,0,
613.207,30000,92775,99996,100000,
1383.9832,7750,104400,99996,0,
1499.2344,5250,52075,800,0,
870.3496,19000,62400,99996,0,
1735.4417,40000,182550,725,0,
2315.8144,16500,66750,99996,0,
2152.3621,999996,4175,99996,0,
653.1996,1900,33250,550,0,
394.1308,15000,79425,99996,0,
59.8149,5000,134675,900,0,
1474.8738,3500,1700,99996,0,
2159.7174,8500,42300,99996,0,
990.5594,20000,41975,300,0,
1857.3757,8250,56325,99996,62500,
779.4257,77500,146675,99996,0,
2369.8438,2000,34575,99996,165000,
404.3337,35000,94300,650,0,
921.352,36000,88400,950,0,
565.9138,125000,250800,99996,0,
792.6866,4600,43650,99996,0,
400.0195,60000,229975,1200,0,
2281.9687,4750,38350,99996,0,
1686.6995,44000,114350,950,0,
911.1297,7000,72225,99996,440000,
2063.2177,14500,22500,1200,0,
578.2812,20000,132500,99996,0,
1359.5231,21000,14800,99996,0,
1032.3083,50000,80575,99996,300000,
945.0981,950,48450,225,0,
339.1921,20000,62425,99996,0,
753.5216,2900,23000,400,0,
655.3664,5750,56450,650,0,
1047.2094,4750,43350,1100,0,
1377.6643,1000,26975,99996,0,
1498.1976,999996,4600,99996,0,
2695.3026,999996,17425,99996,0,
113.8329,29000,90400,99996,0,
411.0321,999996,11900,99996,0,
1202.2765,18000,72800,99996,0,
351.8671,15500,103675,375,0,
352.3392,999996,53675,99996,19000,
711.6745,47500,136250,99996,0,
2185.8968,4000,57875,275,0,
2059.5426,44000,96975,525,0,
1234.9938,10500,64175,1100,0,
489.5179,34000,53225,1100,0,
1676.6254,5000,30550,99996,0,
2106.4977,24000,66050,99996,0,
2048.8282,9500,33300,99996,0,
618.2547,2000,47450,99996,0,
573.8836,999996,25000,99996,0,
448.8638,25000,140625,600,0,
6868.2879,3800,19450,99996,0,
1695.3565,52500,33400,99996,0,
1819.2556,10000,75550,725,0,
683.1714,525,47000,775,0,
945.1732,9500,78950,1150,0,
1792.5058,5250,66450,325,0,
2292.5689,22000,76475,99996,0,
553.2564,29000,157975,1550,0,
1405.9739,11000,51900,175,0,
2036.1126,999996,28025,99996,0,
1019.4034,29000,98250,99996,50000,
1065.313,39000,125325,900,0,
3229.4701,250,18500,99996,0,
1134.8546,41000,288425,99996,0,
670.7725,18000,208875,2900,0,
292.6848,15000,161800,2300,0,
570.1051,50000,100300,99996,8000,
1766.3059,10000,80750,475,0,
1841.8595,999996,8750,99996,0,
1741.6705,24000,320100,825,0,
319.0458,999996,45700,99996,0,
1393.8039,4000,42225,99996,0,
475.4861,15000,165650,99996,0,
196.5746,30000,225025,99996,210000,
646.7499,26000,102450,99996,0,
706.5342,20000,110300,99996,475000,
1548.0726,10000,93700,99996,0,
911.1297,31000,67125,99996,95000,
3211.5582,18000,32700,850,0,
976.9358,2400,34850,99996,0,
773.7631,999996,25500,99996,0,
820.9972,22000,30925,99996,0,
963.8892,82500,389975,1800,0,
527.8586,13000,101325,99996,0,
598.7453,7000,31350,1900,0,
1829.907,28000,44375,250,0,
265.1345,22000,88900,350,0,
1098.9533,19000,77275,1000,0,
733.235,26000,118925,425,0,
869.2102,5250,53875,99996,0,
638.6576,19000,124050,875,0,
597.0421,31000,77250,625,0,
3122.7112,950,15550,99996,0,
632.5096,45000,118100,99996,0,
1604.8303,999996,12000,99996,0,
1314.5162,8000,48125,99996,0,
991.9463,23000,26000,99996,0,
698.7723,14000,32150,300,0,
309.7692,4750,63200,99996,0,
10,1750,57850,99996,0,
1753.4631,8250,44325,99996,0,
1601.7024,999996,12500,99996,0,
1371.3259,11000,59250,99996,0,
723.7675,50000,72600,99996,52500,
1506.6968,20000,141725,2300,0,
823.4808,8000,41400,99996,0,
1477.775,12000,53075,99996,12000,
479.5818,30000,40500,99996,0,
1005.0999,1500,67700,1100,0,
1530.9724,10500,37850,99996,0,
986.1168,10500,48225,99996,0,
240.2031,12500,101225,350,0,
1579.1532,4100,14450,99996,0,
97.0482,15000,56700,99996,0,
1848.5912,37000,96850,175,0,
640.5074,45000,47650,100,0,
12176.5283,8250,52900,99996,0,
3013.0332,16000,99750,975,0,
1180.1379,60000,100025,99996,180000,
389.7718,29000,30625,675,0,
728.3892,52500,42850,99996,0,
1915.4882,40000,3550,99996,0,
1050.7188,22000,95925,99996,0,
122.0601,19500,50000,99996,0,
577.8917,47500,199275,99996,0,
1522.3353,50000,69925,99996,0,
874.0923,10000,31250,99996,100000,
575.7112,125000,617150,99996,0,
1127.9537,21000,53150,99996,0,
1030.4645,25000,149450,1050,0,
1166.5376,25000,129850,1000,0,
1560.5416,12000,59150,425,0,
1629.2338,10500,45100,99996,0,
711.4443,37000,41700,375,0,
336.928,6000,23700,99996,0,
955.5834,999996,21000,99996,0,
2160.7832,3100,109425,99996,0,
481.6956,16500,119675,99996,0,
660.4121,10500,41900,99996,0,
940.7814,10000,-6700,2000,0,
1847.8817,40000,75025,99996,0,
455.5459,999996,38225,750,0,
2362.448,999996,18500,99996,0,
185.3947,11500,72800,500,0,
2485.1432,999996,13500,99996,0,
139.0275,13000,76650,575,0,
605.0634,19000,45200,99996,625000,
891.1078,1050,10000,99996,0,
884.1529,29000,61350,300,0,
5553.9206,11500,23100,99996,0,
1021.4514,2200,11550,99996,0,
1075.8344,999996,21500,99996,0,
1890.9637,12000,33825,600,0,
1254.5439,50000,129825,99996,0,
2364.7624,999996,29575,99996,0,
2035.6588,23000,94275,99996,0,
1661.4938,999996,30000,99996,0,
414.4785,20000,52875,99996,72500,
1724.7461,2000,45575,99996,0,
334.6043,20000,69225,775,0,
2042.1954,999996,15800,99996,0,
2857.7719,23000,57425,99996,0,
3494.4908,999996,35925,99996,0,
950.2243,7500,111650,99996,0,
4123.4479,25000,51275,750,0,
48.8218,999996,27900,99996,0,
271.0572,19000,46800,99996,0,
2556.1126,999996,33000,99996,0,
481.6659,19000,67200,1050,0,
1940.5671,19000,89950,575,0,
1215.0626,4000,163125,99996,0,
976.3662,30000,113350,99996,0,
827.9637,5000,58625,99996,0,
1126.1766,2000,32550,99996,0,
466.1063,70000,33400,1200,0,
815.3028,23000,52150,99996,115000,
1749.8338,30000,38350,675,0,
1147.1368,4750,24500,725,0,
1024.6483,15500,71875,950,0,
525.2731,1100,44350,99996,0,
395.8137,999996,32125,99996,0,
3062.4366,999996,64000,99996,0,
1680.6224,7750,97925,600,0,
2369.8438,4750,31650,875,70000,
1858.7978,4400,34125,99996,0,
256.3693,31000,44500,99996,0,
2976.9108,34000,194100,1250,0,
10,999996,12300,99996,0,
438.9359,15500,51300,99996,0,
592.404,50000,99550,99996,0,
2048.8282,20000,56075,99996,650000,
1216.5998,22000,130150,99996,0,
619.8542,60000,146700,99996,0,
420.2112,999996,26000,99996,0,
2465.3015,999996,28725,99996,0,
792.2503,26000,70375,99996,0,
929.9651,15000,37425,99996,0,
2281.9687,36000,49775,99996,0,
878.2016,999996,25525,99996,0,
986.6578,50000,128500,350,0,
823.3431,999996,1200,99996,0,
2761.1049,13500,45800,99996,0,
2751.3682,20000,23400,99996,0,
1175.4145,50000,52450,1200,0,
1469.0321,300,19000,99996,0,
1092.7274,18000,55300,325,0,
3165.1598,24000,109225,775,0,
1722.8089,5750,108225,30,0,
1369.1737,31000,50300,1650,0,
397.0212,1050,19400,99996,0,
1350.5594,24000,96375,325,0,
825.0603,19000,42925,99996,25000,
1707.3136,130000,156625,700,0,
348.355,10000,78950,99996,0,
2036.1126,10000,37975,99996,0,
1974.3723,3500,80725,350,0,
1103.7756,77500,92375,300,0,
2567.3752,31000,103675,750,0,
883.5036,999996,82050,575,0,
1708.3106,3000,12300,99996,0,
974.3186,2600,51300,99996,75000,
447.6148,15000,46000,99996,31000,
841.442,40000,32425,99996,0,
340.8463,18500,55450,99996,39000,
1661.1735,10500,67500,450,0,
1444.2286,15000,81850,575,0,
420.3469,70000,208550,99996,0,
694.964,3500,31500,99996,0,
946.6106,999996,36925,99996,0,
1693.2024,16500,21650,99996,0,
857.9392,19000,450,99996,0,
2036.1126,3100,53825,99996,20000,
1078.4238,999996,53050,99996,0,
652.3096,1050,84525,300,0,
2111.9967,10500,4000,125,0,
469.6034,999996,13250,99996,0,
287.97,16000,90475,99996,0,
291.8187,4000,63450,99996,0,
2877.207,999996,24525,99996,42000,
340.9556,15500,69850,99996,0,
1478.4736,19500,62000,850,0,
2099.2919,13000,46100,99996,0,
851.4435,26000,150475,425,0,
314.1648,999996,38000,99996,0,
1422.9762,5250,34775,99996,0,
1807.836,1500,4375,99996,0,
2474.3288,77500,72650,700,0,
807.1696,25000,27900,99996,55000,
307.4481,31000,103700,600,0,
1729.875,32000,58275,99996,0,
1127.9537,24000,84950,99996,0,
2007.6506,25000,102450,950,0,
3173.9097,21000,26200,99996,0,
1349.8439,15000,61400,99996,0,
451.4072,5500,99025,99996,0,
579.0537,44000,100925,1400,0,
462.4351,110000,89325,250,0,
1189.9886,31000,-2675,1300,0,
1465.2076,5000,41775,800,0,
370.827,999996,22400,99996,0,
1703.1436,20000,115075,400,0,
3431.896,5500,80100,99996,0,
3124.8983,7500,87875,1000,0,
1918.3528,19000,27800,99996,0,
1169.6511,15500,138525,1750,0,
958.271,20000,45025,775,0,
461.009,12500,106850,99996,0,
2368.8605,999996,82700,725,0,
973.6038,47500,135925,99996,0,
1280.3507,5250,67775,99996,0,
129.1826,10000,35000,99996,15000,
1541.9436,4750,75075,99996,0,
367.9927,57500,122825,99996,0,
984.3498,4750,27600,99996,0,
921.9311,17000,39450,1050,0,
431.1524,57500,84150,99996,77500,
1187.9676,999996,29000,99996,0,
158.3753,40000,134450,99996,0,
2753.4543,8000,41375,99996,0,
632.8478,26000,30450,99996,50000,
2330.11,11000,149200,525,0,
1593.2382,16000,66225,99996,0,
1748.521,140000,31625,99996,0,
1914.012,3000,24000,600,0,
443.6261,21000,90225,99996,0,
1180.1379,16000,74925,99996,72500,
1696.4604,15500,26650,99996,15000,
1011.0171,8250,36675,300,0,
2026.4629,47500,188525,99996,0,
1032.3083,2500,64900,99996,105000,
535.7461,3400,86725,250,0,
729.9327,21000,86425,1800,0,
362.6109,30000,308125,99996,1400000,
1102.5933,999996,52725,99996,0,
3438.3393,26000,85800,200,0,
461.9611,4100,23300,99996,55000,
382.0215,10500,42150,450,0,
136.1055,14500,83250,325,0,
960.0278,15500,24125,99996,0,
1027.4783,3100,31500,99996,200000,
2951.0173,1000,18875,99996,0,
3037.5896,6000,27675,99996,0,
489.5179,22000,56225,99996,290000,
1165.4882,14500,103875,625,0,
394.8582,20000,33750,99996,0,
412.3656,999996,42700,99996,0,
1276.5191,60000,107600,800,0,
382.5681,1550,23000,99996,0,
3485.1221,2900,22575,99996,0,
1068.6693,47500,92325,99996,0,
282.2971,999996,29300,99996,0,
933.9716,1000,20700,99996,0,
977.392,34000,51300,1800,0,
3201.164,12000,70650,400,0,
1724.2752,5250,41825,99996,0,
366.7964,7250,26250,99996,0,
2611.0904,450,19800,99996,0,
445.7352,52500,70450,99996,0,
4970.5872,5500,21750,99996,0,
335.7845,46000,47275,99996,0,
728.5033,7000,91300,99996,0,
127.6698,999996,33500,99996,0,
518.4642,3000,83950,250,0,
1229.1118,27000,39325,99996,0,
461.9353,30000,303200,2600,0,
1180.8618,10000,17500,99996,0,
1607.2365,12000,87900,99996,0,
2267.5912,10000,55750,250,0,
2172.3825,27000,25150,70,0,
1338.0158,9000,82700,225,0,
1676.6254,9500,56300,99996,130000,
3219.2889,20000,73500,950,0,
1021.1819,40000,81075,725,0,
1810.5375,40000,115750,99996,0,
723.4511,4750,52175,99996,2500,
1962.6076,999996,44775,99996,0,
677.7906,999996,21150,99996,0,
1051.2342,20000,87575,800,0,
557.9928,999996,35500,99996,0,
459.9834,24000,48875,99996,0,
945.5962,47500,156525,99996,0,
1406.4225,1900,61000,500,0,
446.561,39000,99700,99996,0,
810.8106,9500,96900,625,0,
509.8353,999996,64850,99996,0,
352.3392,5250,56750,750,0,
248.8537,5000,96700,475,0,
808.9701,72500,60250,99996,45000,
2195.138,15500,60325,750,0,
2945.4695,37000,75450,99996,0,
573.2721,27000,18000,99996,0,
1423.3717,20000,32250,99996,0,
1489.8233,15000,66750,99996,0,
940.394,120000,125500,99996,0,
1829.5472,6750,56675,99996,0,
1778.9687,12500,1250,99996,0,
2531.0065,20000,33500,99996,0,
3899.9038,325,17025,99996,0,
714.1644,4100,83075,99996,4750,
12.3694,3100,31825,99996,0,
641.1281,23000,125150,600,0,
2401.4222,3500,66750,375,0,
416.1813,42000,91650,625,0,
883.9556,3000,40500,99996,0,
575.5744,19000,60475,99996,0,
504.8267,2600,38225,99996,0,
1685.2086,8000,28300,99996,0,
774.9858,30000,98200,99996,600000,
2419.5096,5000,75050,99996,0,
1045.6142,60000,131150,99996,0,
4675.1781,11000,91750,425,0,
844.2493,41000,245225,99996,0,
883.1385,25000,125450,99996,0,
2759.8084,8250,53925,99996,0,
1500.1751,5000,44800,99996,0,
2840.9286,14500,44775,99996,0,
1556.1541,2900,34675,99996,0,
3285.39,24000,73025,1000,0,
701.5509,20000,96900,99996,0,
294.3955,29000,180125,2500,0,
2053.3606,999996,30850,99996,0,
409.8006,6250,31825,200,0,
3218.1987,70000,49225,1500,0,
806.0937,19000,106850,1850,0,
1714.0797,999996,13500,99996,0,
952.1881,20000,67350,700,0,
521.434,999996,45925,825,0,
1243.5314,18500,70875,300,0,
345.2623,25000,268200,99996,0,
646.9933,6750,12000,325,0,
1605.7021,12500,117325,99996,0,
504.5707,20000,49575,1300,0,
1024.207,18000,63550,99996,0,
700.7794,34000,137175,1450,0,
894.6941,1550,26000,99996,0,
1528.8073,20000,54325,99996,90000,
8110.8784,26000,34700,99996,0,
825.5709,999996,26000,99996,0,
10,47500,113350,575,0,
1116.7359,9500,51100,99996,0,
2739.8607,12000,53775,99996,0,
2516.5899,5000,75050,99996,0,
1211.2594,999996,24500,99996,0,
469.1999,2000,22650,99996,0,
2351.3334,10000,125525,1200,0,
2378.1215,70000,55825,99996,0,
1076.205,999996,43500,99996,0,
1410.2603,14500,41575,99996,0,
407.6629,39000,122825,700,0,
930.4083,13500,78300,99996,0,
110.7679,999996,22925,99996,36000,
4385.0267,52500,148850,950,0,
542.9149,11500,129325,1450,0,
320.6119,10500,43825,875,0,
490.7824,4000,57000,99996,0,
1534.1167,18500,118775,2000,0,
1199.0231,1050,38425,99996,0,
1242.5392,4750,91200,1000,0,
734.9034,20000,44325,99996,0,
196.1623,27000,119825,99996,0,
685.8852,21000,81175,100,0,
802.8601,9500,139275,850,0,
1163.7665,1000,19200,99996,0,
1275.7525,44000,38350,99996,0,
118.2285,40000,222275,99996,0,
288.4116,10000,43900,99996,7750,
1586.2217,999996,74500,99996,0,
1314.4283,18000,31575,99996,0,
551.5595,25000,119975,99996,0,
871.9078,42000,49000,99996,0,
863.8588,3100,16450,99996,0,
328.1527,5000,87900,99996,0,
1513.4008,62500,49375,99996,0,
946.6334,100000,65300,99996,0,
957.0483,36000,66275,675,155000,
902.0421,999996,350,99996,0,
1736.4624,1500,10000,99996,0,
1417.5977,80000,78150,99996,0,
2314.536,6500,68375,725,0,
2248.8889,5000,53375,99996,50000,
1107.4375,42000,139650,225,0,
3866.3492,999996,11500,99996,0,
6012.6073,999996,17425,99996,0,
364.8118,950,36475,99996,0,
762.5294,9500,80950,325,0,
596.9481,62500,107875,625,0,
2903.6641,9500,130100,325,0,
911.1297,16500,47400,99996,0,
34.0637,999996,26000,99996,0,
2480.6974,999996,30000,99996,0,
667.8728,2000,55250,99996,0,
3852.0858,35000,122075,99996,0,
1245.6601,6750,37075,99996,0,
246.5553,18500,59850,99996,0,
1109.6218,5000,55100,99996,0,
1500.488,15000,59325,99996,0,
299.5469,26000,125800,3100,0,
1448.4026,8000,38475,99996,180000,
831.2461,36000,39725,99996,0,
153.3282,999996,19500,475,0,
1195.6216,7750,58000,99996,0,
2943.0358,77500,112975,1650,0,
2886.8321,46000,126900,99996,0,
2257.3651,999996,43400,99996,0,
1177.509,120000,87300,725,0,
2685.9657,23000,134600,600,0,
1057.2788,5250,63675,1550,0,
1532.3447,3000,18500,99996,0,
757.5832,31000,69500,525,0,
1025.841,5250,15000,99996,0,
2048.8282,31000,56150,99996,0,
1963.484,475,5000,99996,0,
3007.736,21000,78700,1550,0,
1217.316,21000,40700,375,0,
467.922,2600,57775,450,0,
935.1684,23000,92200,99996,0,
904.8155,999996,22000,99996,0,
1049.1592,25000,57425,99996,0,
2376.9933,7250,21100,1550,0,
351.1805,5750,22300,99996,0,
947.1764,14500,18500,99996,0,
588.6597,19000,90525,99996,0,
2418.0357,25000,32475,99996,0,
1015.6438,12000,43225,99996,29000,
1311.9316,1500,63950,99996,0,
1046.7934,21000,320550,2100,0,
1045.3448,72500,138675,1300,0,
1456.0326,2900,73200,275,0,
1676.6254,26000,41750,99996,0,
1313.4744,10500,80150,99996,210000,
1180.1379,999996,65525,99996,77500,
604.2073,19000,89950,99996,0,
381.0295,18500,120375,375,0,
1068.6888,19000,25950,99996,7000,
1194.289,50000,196450,99996,0,
1665.907,7750,39025,99996,0,
546.8697,10000,65000,99996,0,
1428.9001,31000,109450,99996,350000,
10,10500,38325,1250,0,
303.9706,20000,106075,99996,290000,
967.4715,9500,45550,1350,0,
2108.553,19000,110400,725,0,
1975.645,24000,60850,225,0,
2819.1493,20000,83325,725,0,
631.0995,25000,99300,99996,10000,
4252.644,950,925,99996,0,
1153.7883,6750,23425,600,0,
1105.2055,4500,60025,99996,0,
1985.6195,2500,46800,99996,0,
1216.5998,9000,100525,225,20000,
1348.6891,10000,36800,250,0,
1200.05,4000,65325,99996,0,
2179.2874,10000,40475,2100,0,
742.2871,27000,103750,5000,0,
2634.5501,41000,94700,700,0,
1333.3834,775,21550,99996,20000,
399.2748,1000,38825,99996,0,
734.791,7750,160500,99996,240000,
710.1564,12500,122300,400,0,
896.4307,14500,83625,99996,0,
422.3953,260000,226000,2000,0,
1689.2827,999996,67525,350,0,
20.2739,10000,100125,99996,0,
1383.6415,6000,28550,99996,0,
1633.6578,7750,41275,99996,0,
823.6263,21000,17950,99996,0,
302.7035,19000,119000,1500,0,
925.7211,10500,8600,99996,0,
907.1979,31000,125575,99996,0,
1628.895,5250,108300,99996,0,
552.2391,70000,115250,99996,170000,
3019.7581,31000,121525,725,0,
447.6019,20000,159775,99996,100000,
1560.0287,5250,118200,99996,0,
1054.909,36000,35325,99996,0,
511.3076,1450,24550,99996,0,
1263.1104,15000,55550,99996,24000,
1453.9967,25000,1675,99996,0,
1595.3661,9500,46825,775,0,
1007.2661,10500,109775,375,0,
1598.9877,50000,160075,99996,0,
687.2545,2500,74600,99996,0,
968.751,30000,36000,300,62500,
226.3633,4000,86125,275,0,
545.0866,62500,157925,2500,0,
1026.8384,9250,11450,200,0,
550.4468,23000,127550,1500,0,
2011.7992,2600,23800,99996,0,
2266.4952,11500,68400,225,0,
696.2354,42000,151800,1050,0,
1070.765,25000,113300,99996,0,
874.0923,10500,24175,99996,0,
729.1561,30000,64325,1400,0,
462.7015,22000,40225,99996,0,
130.5812,62500,180075,99996,0,
880.2986,15000,28675,99996,70000,
1578.6447,24000,122850,99996,0,
1596.8631,11500,52425,99996,0,
530.2305,20000,94425,99996,300000,
1433.5501,29000,17825,99996,0,
1143.4618,39000,213650,2600,0,
1486.8727,10000,41175,99996,12000,
1800.5846,6000,42250,99996,0,
330.9058,41000,112250,99996,0,
424.4884,999996,17000,99996,0,
2715.895,22000,100750,625,0,
675.0792,20000,67150,725,0,
1745.4349,1000,20450,99996,0,
928.1062,45000,148875,1200,0,
1264.7091,999996,13050,99996,0,
517.9833,20000,87100,600,0,
1990.4395,14500,101075,1350,0,
2769.3668,6000,88475,99996,0,
4309.394,1500,7725,99996,0,
1127.6512,11500,50575,99996,0,
613.8196,15000,50025,99996,0,
511.7237,20000,64350,300,0,
701.7289,999996,45600,99996,0,
2437.5263,10000,87700,150,0,
1125.1311,10000,73000,99996,0,
680.601,8000,55400,1750,0,
2755.0694,19000,96550,99996,0,
2216.2538,10000,68075,300,0,
940.4983,999996,28000,99996,0,
634.2117,999996,34000,99996,0,
4119.6905,13000,79375,725,0,
1364.7707,999996,73325,600,0,
152.3059,19000,17400,99996,0,
601.5915,57500,128150,99996,0,
1663.9726,3100,-2400,99996,0,
2678.8095,3000,61825,800,0,
1711.2855,14500,37900,80,0,
894.3665,18000,57525,375,0,
1865.6453,5250,112850,99996,0,
