PATTCRLM,PDWTYP,PEFATINC,PFSZ1824,PFSZ2544,PFSZ4564,PFSZ65UP,PPVRES,PWARRIF,PWNETWPG,
15000,1,59900,2,1,2,2,13,0,71025,
6000,1,22000,2,2,1,1,10,0,86500,
4100,1,36550,2,2,2,1,12,1250,880250,
15000,3,67475,1,2,1,2,35,0,522925,
15000,2,42575,2,2,1,2,24,0,556400,
31000,1,155075,2,1,1,2,24,0,2116000,
36000,1,1535750,9,9,9,9,48,0,17515000,
5000,1,100100,2,2,1,1,48,0,2460000,
20000,2,153400,1,2,1,2,24,0,1839600,
775,1,55975,2,2,2,1,12,80000,665500,
50000,1,150400,9,9,9,9,13,0,1048600,
22000,1,170925,1,1,1,2,24,0,1034900,
190000,1,208650,2,1,2,1,59,31000,6013000,
3100,1,87050,2,1,2,2,35,0,359450,
10000,1,73275,2,1,2,2,24,0,169750,
21000,9,37625,2,2,1,2,11,0,103475,
30000,1,136625,2,2,1,2,48,0,141250,
999996,3,24425,2,2,2,1,12,24000,112325,
999996,3,30450,2,1,2,2,24,0,-2800,
21000,1,14500,2,2,1,2,35,0,287925,
75000,1,357350,9,9,9,9,24,0,1927500,
20000,3,43325,2,2,2,1,35,0,66300,
13500,3,104175,2,1,2,2,48,0,66600,
15000,1,82025,2,1,2,2,46,0,242000,
15000,3,51825,2,1,2,2,24,0,736500,
3500,3,53950,2,2,2,1,47,70000,638500,
10000,1,68775,2,2,1,1,47,0,952750,
18000,1,105725,1,2,1,2,24,0,1720500,
41000,3,23400,2,2,1,2,59,0,232000,
31000,3,19575,2,1,2,2,24,0,234750,
50000,1,96500,2,2,1,2,12,0,914000,
37000,3,72325,2,1,2,2,35,0,360550,
8000,1,63400,2,1,2,2,13,0,142025,
42000,1,16875,2,2,1,2,48,0,1698000,
34000,1,85350,2,2,1,1,10,0,742400,
5750,3,35225,2,1,2,2,24,0,81650,
1000,4,47875,2,2,1,2,59,0,354500,
39000,2,146925,1,1,1,1,24,0,1148001,
3800,2,100900,1,1,2,2,10,0,30150,
19000,1,94000,2,2,1,2,35,0,1147375,
8250,2,51800,2,1,2,2,35,0,7000,
30000,1,154400,2,1,2,1,48,155000,1773250,
950,1,53875,2,2,1,1,24,0,220750,
999996,3,32500,2,1,2,2,35,0,25350,
2000,1,13500,2,2,1,2,35,0,11000,
9500,1,146125,2,2,1,2,35,0,961725,
999996,2,33350,2,1,2,2,35,0,-800,
9500,1,85525,2,2,2,1,35,0,678550,
60000,1,137850,2,2,2,1,35,600000,4605001,
75000,1,148375,2,2,1,2,35,0,1762550,
26000,3,-12025,2,2,1,2,47,0,1465250,
10000,1,77250,2,2,1,1,10,0,1212350,
20000,2,41000,1,2,2,2,35,0,41500,
6000,3,31500,2,1,2,2,24,0,132150,
25000,1,51975,2,1,1,2,10,0,241675,
90000,2,226125,2,2,1,2,35,0,2810825,
950,1,44125,2,1,2,2,12,0,120050,
12000,1,101850,1,2,1,2,59,0,4529001,
20000,1,23400,2,2,2,1,48,14500,683000,
13500,1,73250,2,2,1,2,59,0,1082850,
34000,2,66625,2,2,1,2,35,0,260500,
999996,3,57075,2,1,1,2,35,0,25775,
10000,1,80100,2,1,2,2,24,0,-31950,
15000,1,152950,2,1,1,2,48,0,1417250,
30000,2,27500,2,1,1,2,24,0,424500,
47500,1,124625,2,1,1,1,35,82500,1056625,
67500,2,75525,2,2,1,1,48,0,1012500,
15000,3,59700,1,2,1,2,46,0,131375,
19000,3,52100,2,1,2,2,35,0,29215,
45000,1,141125,2,2,1,2,48,0,643851,
2100,1,16250,2,2,1,2,13,0,32850,
15000,1,94400,1,2,1,2,11,0,1325125,
4000,1,80175,2,2,1,2,47,0,136751,
2500,1,38225,2,2,2,1,35,0,702600,
35000,1,122150,2,1,2,2,48,0,31000,
8250,1,72175,2,1,1,2,48,0,431750,
30000,2,74775,2,1,2,2,59,0,414900,
999996,2,32000,1,2,1,2,10,0,-1120,
25000,1,107450,2,1,2,2,35,0,322250,
8750,1,22600,2,2,1,2,10,0,307500,
5250,2,61300,2,2,1,2,48,0,701600,
5750,2,76850,2,1,1,2,24,0,8655,
6000,3,26700,2,1,2,2,24,0,37925,
1500,1,104875,2,1,2,2,47,0,176750,
6000,2,39000,2,1,2,2,35,0,20750,
115000,1,83750,2,2,1,2,35,0,7135500,
999996,3,16050,2,2,2,1,35,0,75700,
33000,1,255000,1,2,1,2,47,0,2997500,
25000,1,87425,2,1,1,2,12,0,387500,
46000,1,732300,9,9,9,9,48,0,4796000,
13500,2,99575,2,1,2,2,24,0,215750,
15000,3,52375,2,1,2,2,35,0,189450,
37000,1,53600,2,1,2,1,24,0,67150,
1900,3,111250,2,1,1,2,48,47500,483500,
999996,9,500,2,2,1,2,12,0,111902,
41000,1,43600,2,2,2,1,48,11000,322750,
15500,3,29750,2,2,1,2,48,0,589600,
10000,2,64900,2,2,1,1,24,0,1007125,
21000,1,96000,2,2,1,2,47,0,1190000,
67500,1,138600,1,2,1,2,24,0,1671000,
5000,1,39725,2,2,1,1,10,46000,502200,
30000,1,204725,1,2,1,2,48,0,927250,
999996,1,18500,2,2,2,1,10,0,8850,
10500,3,13750,2,1,2,2,59,0,88050,
7250,1,120050,2,1,2,1,48,0,225426,
15500,1,53475,2,2,1,1,24,0,671000,
29000,2,65650,2,1,2,2,59,0,881450,
33000,1,90000,2,1,2,2,35,0,703675,
19000,1,124875,2,1,1,2,24,0,1128600,
999996,3,102075,2,2,1,2,59,0,950,
20000,1,40700,2,2,2,1,13,230000,784750,
10500,1,71525,2,1,2,2,59,0,475980,
50000,1,75650,9,9,9,9,11,0,1943500,
24000,1,91425,2,2,1,1,24,0,736500,
999996,4,13550,2,2,2,1,24,29000,188250,
24000,1,125975,2,2,1,2,24,0,1593100,
2400,1,40150,2,2,1,1,13,0,102300,
2000,1,68775,2,1,2,2,48,0,24000,
37000,1,80075,2,2,1,2,11,0,1007300,
950,3,28050,2,1,2,2,11,0,19500,
15000,1,101725,9,9,9,9,48,0,2425000,
5000,1,113425,2,2,1,1,59,0,1868750,
125000,1,85700,2,2,1,2,59,0,1340001,
10500,1,17750,2,2,1,2,48,0,197500,
27000,1,150750,2,1,2,2,59,0,300000,
2000,3,57100,2,2,2,1,24,0,244000,
999996,1,28000,2,2,2,1,12,0,195800,
2900,3,93575,2,2,1,2,35,0,5501,
999996,2,20250,2,1,2,2,24,0,0,
25000,1,129250,1,2,1,2,10,0,1437500,
999996,1,39950,2,2,1,2,13,0,40775,
29000,1,63225,2,2,2,1,24,0,431750,
16000,1,48000,9,9,9,9,13,0,881251,
575,3,14900,1,2,2,2,13,0,-52450,
1000,3,15400,2,1,2,2,47,0,10325,
450,3,35050,2,1,2,2,59,0,104900,
3600,3,56050,2,1,2,2,24,0,13350,
999996,3,22000,2,2,2,1,12,0,8500,
31000,1,80325,2,1,2,2,48,0,3575000,
82500,1,70600,2,2,1,2,59,0,1082000,
14000,3,93175,2,2,1,2,24,0,1751900,
17500,1,95950,2,2,1,2,35,0,1089400,
16500,3,7550,1,1,2,2,24,0,-21750,
999996,3,23475,2,2,1,2,59,0,5001,
13000,1,45500,2,2,1,2,13,0,350500,
7250,1,61800,2,1,2,2,13,0,468750,
25000,1,126675,1,2,1,2,24,0,145600,
10500,3,53525,2,2,1,2,13,0,98950,
33000,2,134525,2,1,1,1,48,0,236850,
20000,2,91400,2,2,2,1,47,220000,1388000,
25000,1,82750,2,1,2,2,10,0,545175,
21000,4,45150,2,2,2,1,59,0,250000,
1050,1,54000,1,1,1,1,47,0,215050,
999996,1,50325,2,2,2,1,12,10000,863000,
10000,1,126050,2,2,1,1,48,390000,1604800,
4000,4,86550,2,1,2,2,48,0,35375,
6000,4,14500,2,2,2,1,48,0,349850,
48000,1,70000,2,1,2,2,48,0,565200,
20000,1,77350,2,1,2,2,35,0,46250,
999996,3,22475,2,2,2,1,47,0,496450,
5000,2,79725,2,1,1,2,24,0,13250,
24000,1,39025,2,2,1,1,35,18000,368500,
5250,1,30000,2,2,2,1,35,0,305250,
4750,1,116350,2,2,1,1,13,24000,390500,
12000,3,56750,2,1,2,2,46,0,83000,
999996,1,15000,2,2,1,2,35,0,1001,
999996,1,18500,2,2,2,1,12,0,128750,
999996,1,37975,2,2,2,1,10,0,659725,
17500,1,62275,2,1,2,2,59,0,19850,
1500,3,83775,2,2,2,1,12,0,491250,
52500,1,129200,2,1,1,2,10,0,914301,
7500,1,77225,2,2,1,2,46,0,543350,
999996,3,7500,2,2,2,1,48,0,5150,
999996,1,8250,2,1,2,2,47,0,1050,
40000,1,151400,2,1,1,2,35,0,869750,
7750,3,57300,2,1,2,2,48,0,25225,
50000,1,78450,9,9,9,9,35,0,1961001,
12000,1,88625,2,1,2,2,59,0,1156950,
999996,1,49000,2,2,2,1,47,0,840750,
39000,1,163050,2,2,1,2,47,0,2290000,
52500,1,1037450,9,9,9,9,48,0,3208200,
340000,2,93150,2,2,2,1,35,9500,602250,
23000,3,45550,2,1,2,2,48,0,74700,
15000,1,100525,2,1,2,2,47,0,231350,
2000,2,21500,2,2,2,1,24,0,89250,
36000,1,140800,1,2,1,2,24,0,1180000,
8750,3,30500,2,1,2,2,35,0,-4250,
2000,2,37000,2,2,2,1,59,0,71950,
10500,3,33700,2,2,2,1,35,875,76300,
11500,1,13300,2,1,2,2,35,0,3926,
41000,1,71350,2,2,1,2,35,0,1580825,
25000,3,45325,2,2,2,1,59,230000,1039650,
999996,1,27625,2,2,1,2,10,0,161000,
19000,1,194525,1,1,1,2,48,0,1307750,
19000,1,28500,2,2,2,1,24,0,266800,
5000,3,45775,2,1,2,2,48,0,16100,
20000,1,183000,2,1,1,2,59,0,1010001,
17500,2,55600,1,2,2,1,24,300000,1480426,
7000,1,21575,2,2,2,1,12,0,139400,
52500,1,154000,2,1,2,2,48,0,171100,
12500,1,34375,2,2,2,1,48,10000,1266000,
47500,1,159975,2,2,1,2,24,0,3481500,
775,1,51500,2,1,2,2,59,0,975,
3000,3,60300,2,1,2,2,59,0,83800,
31000,3,70700,2,2,2,1,35,190000,1058450,
90000,3,20000,2,2,1,2,24,0,24550,
47500,1,62925,2,2,1,2,48,0,858750,
12000,3,82875,2,2,1,2,35,0,1826400,
999996,1,40500,2,1,2,2,12,0,205000,
1450,9,258750,9,9,9,9,13,105000,1004750,
10000,2,43550,2,1,1,2,35,0,338100,
12000,1,11500,2,2,2,1,48,0,2075,
14500,1,142650,2,1,1,2,47,0,781000,
999996,1,27850,2,2,2,1,24,1500,211100,
19000,1,39200,2,2,1,2,10,0,767150,
4400,1,45275,9,9,9,9,46,0,3737525,
9500,2,37400,2,2,1,2,12,0,193500,
6000,3,21975,2,2,2,1,24,0,8750,
41000,1,125125,2,1,1,2,35,0,848750,
20000,1,53525,2,2,1,2,59,0,477325,
52500,1,153225,2,1,2,2,24,0,1188750,
10500,1,70725,2,1,2,2,48,0,123521,
5750,1,86075,2,1,2,2,11,0,40250,
6750,1,65475,2,1,2,2,24,0,211800,
40000,1,147300,2,1,2,2,35,0,453100,
20000,1,56075,1,1,2,2,48,0,779400,
5250,3,87975,2,2,2,1,13,80000,201750,
95000,1,343625,9,9,9,9,35,0,13020000,
32000,3,99850,2,1,2,2,59,0,-129025,
11500,1,139150,2,1,2,2,35,0,252750,
14500,1,132925,2,2,2,1,24,90000,1215500,
8000,3,51725,2,1,2,2,59,0,11500,
6750,3,32450,2,1,2,2,59,0,98800,
50000,1,84375,9,9,9,9,13,0,1438850,
27000,2,42575,2,2,1,2,13,0,-19500,
999996,3,58100,2,2,1,2,35,0,251030,
999996,1,23000,2,2,1,2,35,0,2130,
999996,3,21025,2,2,2,1,24,0,183850,
31000,1,165375,2,1,1,2,48,0,1278000,
7500,2,79025,2,1,2,2,35,0,290750,
97500,2,23950,2,2,1,2,59,0,736600,
10000,1,121700,2,2,1,2,35,0,1958500,
4000,1,63050,1,2,1,2,12,0,224000,
900,3,43025,2,2,1,2,24,0,1760,
8500,1,84475,2,2,1,2,59,0,178550,
3400,2,58325,2,1,1,2,35,0,406750,
4000,1,29125,2,2,1,2,24,0,-2198,
62500,1,271125,1,2,1,2,24,0,2156000,
2000,2,33325,2,2,2,1,24,36000,339375,
42000,1,148400,2,2,1,1,24,0,1199000,
10500,1,103550,2,2,2,1,35,0,1347300,
40000,1,65325,2,1,2,2,48,0,-36450,
52500,1,266775,2,2,1,1,48,0,376255,
2600,2,59175,2,1,2,2,24,0,51850,
4500,3,49375,2,1,2,2,48,0,330000,
18000,3,112825,2,2,2,1,59,750000,1816500,
10000,1,35000,2,2,2,1,35,0,317475,
28000,1,481225,2,1,2,2,48,0,1325000,
2900,1,20000,2,1,2,2,46,0,150795,
5250,2,20700,1,2,2,2,11,0,-125,
30000,1,48825,2,2,2,1,48,0,1173950,
50000,1,181850,1,1,1,2,35,0,2668500,
999996,3,77575,2,1,1,2,59,0,-17990,
5000,1,45400,2,1,2,2,24,0,103690,
25000,2,179950,2,1,1,2,35,0,2982250,
11000,1,67875,2,1,2,2,59,0,28000,
46000,2,63175,2,2,1,2,46,0,538000,
6500,3,39025,2,1,2,2,24,0,195100,
33000,1,80950,2,2,1,2,24,0,1575000,
21000,2,15275,1,2,2,2,59,0,20325,
15500,1,26500,1,2,1,2,24,0,345500,
999996,1,30725,2,1,2,2,48,0,-12867,
999996,9,4000,2,2,1,2,10,0,952,
10000,1,40000,2,1,2,2,35,0,47300,
44000,1,50025,2,2,2,1,48,0,466725,
999996,9,22500,2,2,2,1,48,0,552500,
50000,3,51200,2,2,2,1,35,800000,2495500,
9500,1,33225,2,2,2,1,35,0,658600,
14500,3,47400,2,1,1,2,35,0,5075,
82500,1,301225,1,2,1,2,35,0,4579001,
14500,2,166125,2,1,2,2,35,0,271100,
41000,1,148750,2,2,1,2,47,0,1285000,
11500,1,66600,2,1,1,2,35,0,147050,
31000,1,440800,2,2,1,1,48,0,1555251,
35000,1,60775,2,2,2,1,48,0,729500,
77500,1,53325,9,9,9,9,13,26000,1364500,
20000,1,98125,2,1,2,2,47,0,377750,
30000,2,138450,2,1,1,2,35,0,1345400,
2600,1,41075,2,1,2,2,35,0,273300,
999996,2,37100,2,1,2,2,10,0,53125,
10000,1,62325,2,2,2,1,59,57500,994050,
999996,3,44225,2,2,2,1,47,0,226250,
4750,1,42125,2,2,1,2,35,0,221300,
10500,1,120150,2,2,2,1,35,0,1243850,
34000,1,41425,2,2,1,2,59,0,1612500,
7250,1,36375,2,2,1,2,59,0,273550,
48000,1,46575,2,1,2,2,10,0,94300,
10000,1,18900,2,2,1,2,59,0,51150,
4750,1,33250,2,2,1,1,13,0,124901,
7750,1,37000,2,1,2,2,35,0,-3250,
10500,1,73675,2,2,1,2,10,0,1094000,
999996,3,32075,2,1,1,2,24,0,-26243,
16500,4,40800,2,2,1,2,48,0,477250,
15500,3,29000,2,2,1,2,35,0,19451,
11500,1,128375,1,2,1,2,48,0,1293000,
41000,1,148475,1,2,1,2,35,0,180900,
9500,1,106075,2,1,1,1,35,0,738600,
40000,1,27125,2,2,1,2,24,0,191300,
999996,3,8750,2,2,1,2,24,0,550,
5250,1,52475,2,1,2,2,24,0,85300,
23000,1,18500,2,2,1,2,47,0,147375,
1500,1,97025,2,2,1,1,35,0,97775,
999996,1,16500,2,2,2,1,13,0,39400,
42000,1,127600,2,2,1,1,48,0,1538000,
40000,1,25050,2,2,2,1,48,0,232000,
49000,2,111400,2,2,1,2,24,0,1315000,
5000,2,30000,2,2,2,1,48,0,104000,
7250,1,32650,2,2,2,1,10,0,291000,
31000,2,52325,2,2,2,1,24,0,513425,
52500,1,122175,2,2,1,2,35,0,1910650,
5000,1,30925,2,2,2,1,11,42000,669450,
25000,1,100875,2,1,1,2,59,0,975000,
24000,1,56925,2,2,1,1,59,0,1594500,
4750,3,32850,2,2,2,1,24,1050,583050,
25000,1,166000,2,2,2,1,35,23000,245500,
70000,1,104000,2,2,1,2,35,0,575725,
30000,1,166875,1,2,1,2,48,0,402400,
26000,1,78100,2,2,1,2,13,0,907800,
47500,1,30700,2,2,2,1,59,0,1041900,
999996,1,18475,2,2,1,2,59,0,75450,
29000,1,844950,9,9,9,9,48,0,3636000,
21000,1,128900,1,2,1,2,10,0,409600,
999996,3,23200,2,1,2,2,59,0,-79745,
12000,3,51950,2,2,2,1,11,0,440000,
52500,1,197525,9,9,9,9,48,0,304000,
6250,3,32950,2,2,2,1,46,0,522900,
30000,3,112150,2,1,2,2,35,0,49500,
14500,1,237300,2,1,2,2,59,0,7058500,
30000,2,61775,2,1,2,2,35,0,21250,
999996,2,325,2,1,2,2,48,0,36886,
27000,3,60625,2,2,1,2,24,0,942300,
170000,1,321875,2,2,2,1,59,0,4579750,
31000,3,77975,2,1,2,2,59,0,139500,
5000,2,126625,2,1,2,1,48,0,117500,
24000,1,92375,2,2,1,1,46,0,1271750,
8000,1,21300,1,2,1,2,35,0,10700,
15000,2,47775,1,1,1,2,24,0,191750,
18000,3,57075,1,2,2,2,47,0,29876,
37000,3,129300,2,2,2,1,35,80000,4492000,
22000,1,112200,2,2,2,1,47,775000,2778750,
57500,1,98700,2,2,1,2,12,0,566000,
70000,1,208675,1,1,1,2,35,0,1466000,
15000,1,30025,2,2,2,1,47,0,824750,
41000,1,151725,2,1,2,2,48,0,1438500,
26000,2,102550,2,2,2,1,35,0,2283750,
3000,3,16675,2,2,2,1,35,240000,256500,
31000,1,165950,2,1,1,2,24,0,1560000,
30000,3,85825,2,2,1,2,59,0,1095850,
41000,2,97450,1,1,1,2,35,0,624775,
13000,1,43450,2,2,2,1,59,0,23395,
30000,3,66775,2,1,2,2,24,0,62801,
21000,1,71825,2,1,2,2,59,0,618700,
37000,1,73125,2,2,2,1,48,0,1845900,
999996,3,24000,2,2,1,2,47,0,225,
999996,3,45475,2,1,2,2,24,0,1300,
52500,3,34850,2,2,2,1,35,92500,1099450,
31000,1,103350,2,1,2,2,13,0,505500,
24000,2,40500,2,2,2,1,24,0,572950,
23000,1,60850,2,2,1,1,59,0,454000,
16000,1,73250,2,2,1,2,24,0,483900,
450,2,29275,1,2,2,2,48,0,1500,
6500,3,72750,2,1,2,1,46,0,612350,
5000,1,33350,2,2,2,1,13,70000,389450,
999996,2,11800,2,2,2,1,35,0,1165000,
40000,1,183725,1,2,1,2,35,0,1638001,
25000,1,79525,2,2,2,1,48,100000,1561000,
30000,9,44100,2,2,2,1,11,0,480050,
5000,1,48925,2,2,1,2,48,0,149276,
5000,3,47400,2,1,1,2,24,0,76900,
40000,1,70425,2,2,2,1,11,0,302050,
2200,1,37075,2,2,1,2,59,0,750250,
14000,2,42950,2,2,2,1,35,31000,1054000,
20000,1,44500,2,2,2,1,46,36000,533000,
4750,1,39050,2,2,1,2,24,0,342750,
20000,1,39150,2,2,1,1,12,0,236400,
4750,1,136550,2,1,2,2,48,0,273600,
47500,1,110025,2,1,1,2,59,0,1205000,
44000,1,41550,2,2,1,2,11,0,321100,
30000,2,61450,1,2,1,2,24,0,496700,
4750,1,30075,2,2,1,2,48,0,177500,
190000,1,50500,2,2,1,2,59,0,2504500,
17500,1,327475,9,9,9,9,10,10500,1191550,
19000,1,104375,2,1,1,2,35,0,890000,
999996,1,24775,2,1,2,2,12,0,800,
5750,2,500,2,1,2,2,47,0,5275,
10500,1,184625,2,2,1,2,48,0,1921500,
15000,1,94975,2,1,1,2,13,0,566400,
30000,1,125575,2,1,2,2,48,0,1356500,
4000,3,58850,2,1,2,1,35,0,376050,
36000,1,80575,2,2,2,1,59,0,3165001,
10000,1,51825,2,2,2,1,12,0,963325,
999996,3,24325,2,2,2,1,24,0,51075,
5000,3,10750,2,1,2,2,35,0,26075,
43000,3,174450,2,1,1,1,35,0,216050,
2000,3,38375,2,2,1,2,24,0,-1585,
10000,1,61200,9,9,9,9,24,0,821200,
12000,1,40500,2,2,2,1,12,0,300575,
14500,1,101275,2,2,1,2,35,0,887851,
999996,3,22400,2,2,2,1,24,0,62580,
5000,1,82500,2,2,2,1,35,0,212000,
999996,3,81025,2,1,2,2,35,0,27575,
999996,3,31650,2,1,2,2,24,0,26400,
16000,2,70600,2,1,2,2,24,0,391500,
22000,1,61775,2,2,2,1,13,87500,707500,
11000,1,56125,2,1,2,2,47,0,40175,
1500,9,31100,2,1,1,2,11,0,150,
62500,1,66475,2,2,2,1,35,300000,1539150,
999996,1,25000,2,1,2,2,35,0,9901,
52500,2,73450,2,1,2,2,35,0,405700,
5000,1,27000,2,2,2,1,13,0,82550,
18500,1,98800,2,2,1,2,48,0,1255500,
40000,1,71525,2,2,2,1,35,0,999400,
15500,2,164425,9,9,9,9,35,0,2311100,
15500,3,95550,2,1,2,2,24,0,48000,
9250,3,42325,2,2,1,2,35,0,731000,
55000,1,92650,2,2,1,1,47,0,547400,
8000,3,81125,2,1,2,2,24,0,158650,
19000,2,74800,2,1,2,2,35,0,481375,
20000,1,55600,2,2,2,1,46,130000,509600,
6000,1,40100,2,2,2,1,35,0,557950,
999996,4,39075,2,2,1,2,48,0,68250,
62500,3,60400,2,2,1,2,59,0,1159000,
999996,3,12575,2,1,1,2,24,0,-18200,
21000,1,101850,2,1,2,2,35,0,1061250,
15000,1,28375,2,2,1,2,12,0,210125,
46000,2,96200,1,2,1,2,24,0,2281650,
8000,2,115275,2,1,2,2,48,0,56850,
14000,1,186825,2,1,1,2,59,0,1342800,
2900,2,38150,2,2,2,1,24,0,241000,
60000,2,41200,2,2,2,1,12,24000,537750,
475,2,5800,1,2,2,2,48,0,2525,
1000,3,10500,2,1,2,2,59,0,1000,
17500,3,83200,2,1,2,2,46,0,-2200,
10000,1,99600,2,1,2,2,46,0,548500,
4500,1,47800,1,1,2,2,46,0,-1297,
7000,1,66775,2,1,2,2,48,0,-11875,
999996,1,51100,2,1,1,2,48,0,24860,
5750,1,42500,2,1,2,2,47,0,377000,
21000,1,94875,2,1,2,2,59,0,939500,
2500,3,5500,2,1,2,2,59,0,12295,
30000,1,74800,2,2,1,2,24,0,106450,
21000,3,59625,2,2,2,1,48,14000,722000,
45000,1,57025,2,2,1,1,46,0,979500,
15000,1,101900,2,2,1,2,48,0,1323500,
105000,1,296300,2,1,2,2,59,0,1101600,
230000,1,196725,2,2,1,2,24,0,3345000,
4400,3,51500,2,1,2,2,48,0,139100,
5000,2,25250,2,2,2,1,59,15000,121800,
67500,3,232575,1,1,1,2,35,0,446500,
10000,3,12300,2,2,2,1,24,0,19150,
30000,1,81800,2,2,2,1,12,0,786000,
1550,2,54500,2,1,2,2,59,0,-2650,
5000,3,29875,2,1,2,2,35,0,3025,
3400,1,48325,2,1,2,2,46,0,55500,
999996,1,40800,2,2,1,2,35,0,292725,
72500,1,117675,2,1,2,2,48,0,762500,
3000,1,62650,2,1,1,2,59,0,1550,
4000,1,101475,2,2,1,2,24,0,447325,
24000,1,136475,2,2,1,2,47,0,1438300,
34000,1,104400,1,2,1,2,48,0,400300,
82500,1,168200,1,2,1,2,46,0,1597000,
80000,1,229700,1,1,1,1,48,0,1084950,
25000,1,46200,2,2,2,1,13,200000,622500,
30000,3,112350,2,2,1,2,24,0,3680500,
34000,2,34075,2,2,2,1,35,0,766775,
20000,2,96325,2,1,2,2,24,0,169503,
450,1,41050,2,1,1,2,35,0,1047500,
999996,1,24000,2,1,2,1,48,0,104235,
40000,1,48900,2,2,1,2,24,0,567600,
20000,1,47825,2,1,2,2,59,0,125693,
55000,2,7000,2,2,1,2,10,0,72000,
12500,1,118075,2,1,2,2,35,0,869925,
950,3,72500,2,1,1,2,59,0,-994,
2900,3,39000,2,2,2,1,48,0,4550,
5000,1,84275,2,1,1,2,48,0,153475,
10000,2,63175,2,2,2,1,35,5000,724851,
4000,1,44825,2,2,2,1,59,0,1090975,
999996,1,15000,2,2,2,1,10,0,40500,
17000,1,60825,2,2,1,2,11,0,627050,
27000,3,74500,2,1,2,2,48,0,174250,
41000,1,106400,2,2,1,2,48,0,1745250,
999996,3,42675,2,1,2,1,35,0,-300,
19000,1,148200,9,9,9,9,35,0,936825,
9500,3,10000,2,2,2,1,24,0,35250,
7000,2,86575,1,1,1,2,35,0,14650,
7000,1,74075,2,2,1,2,35,0,565400,
47500,1,226925,2,2,1,2,35,0,722500,
67500,1,136550,2,2,1,2,24,0,2069751,
15000,1,132075,2,1,2,2,48,0,227000,
1000,1,49750,1,1,2,2,46,0,2000,
31000,1,108500,2,1,2,2,48,0,355000,
17500,1,44325,2,2,2,1,24,0,613600,
10500,2,85650,2,2,1,2,35,0,423250,
33000,1,73150,2,2,1,2,35,0,579500,
21000,1,168650,1,2,1,2,35,0,1713750,
850,1,41775,1,2,2,2,24,0,6750,
9500,3,140375,2,2,2,1,35,525000,1601251,
10500,1,111375,2,2,1,2,24,0,1750401,
450,1,54275,2,1,2,2,48,0,-4650,
475,2,48500,2,2,1,2,48,0,14850,
19000,1,104300,2,1,2,2,24,0,85850,
30000,1,87000,2,2,2,1,48,0,2014500,
18500,3,177375,2,1,2,2,35,0,1696500,
36000,1,123875,2,1,1,2,59,0,638650,
2900,2,73425,2,1,2,2,35,0,7000,
999996,2,14000,2,1,2,2,48,0,-47821,
2900,2,37000,2,1,2,2,35,0,-8325,
25000,1,9000,2,1,2,2,35,0,368500,
30000,1,135450,1,2,1,2,35,0,1229975,
67500,1,468575,2,2,1,2,48,0,2227750,
29000,1,156200,1,2,1,2,24,0,2139050,
15000,1,75675,2,2,1,2,48,0,278151,
52500,1,52300,2,2,2,1,47,40000,798000,
1450,3,27000,2,1,2,2,35,0,1000,
19000,1,78350,2,2,2,1,59,500000,1795000,
999996,3,14500,2,2,2,1,24,0,3525,
24000,1,91925,2,2,1,2,24,0,1951000,
29000,3,120450,2,1,2,1,24,0,454600,
15000,3,50275,1,2,2,2,59,0,39950,
9000,1,45025,2,1,1,2,24,0,1002000,
80000,2,124525,9,9,9,9,24,0,9236000,
999996,1,34650,2,2,2,1,24,0,277950,
10000,3,275075,2,1,2,2,35,0,2575500,
5000,3,31150,2,2,1,2,24,0,647075,
40000,1,144300,2,1,2,2,24,0,1130250,
22000,1,70300,2,1,2,2,59,0,631650,
1900,3,250,2,1,2,2,48,0,18550,
11000,3,164550,2,2,1,2,35,0,2089500,
999996,2,82650,2,1,1,2,35,0,54000,
17000,3,35000,2,2,2,1,35,27000,231000,
999996,1,58875,2,1,1,2,35,0,62275,
999996,3,11950,2,2,1,2,59,0,1550,
80000,1,372225,2,1,2,2,35,0,694750,
10000,3,76250,2,2,2,1,35,250000,776950,
6750,1,77375,2,1,2,2,47,0,236325,
12500,3,65100,2,1,2,2,59,0,260500,
5000,2,14050,2,1,2,2,35,0,5151,
1550,1,125225,1,2,1,2,35,0,632850,
12500,2,87325,2,2,1,2,48,0,876150,
2000,1,375500,9,9,9,9,24,47500,3369000,
2900,3,53100,2,2,2,1,35,0,321000,
15000,1,137650,2,2,2,1,35,80000,4614100,
13500,1,122750,2,1,1,1,35,0,1153500,
72500,1,277500,1,1,1,1,35,0,2626000,
32000,1,107725,2,2,1,2,35,0,1317500,
21000,3,51625,1,2,1,2,24,0,16850,
30000,1,134550,1,2,1,2,35,0,549500,
28000,1,112725,2,2,1,2,59,0,1349900,
4100,1,59075,2,1,2,1,48,0,-104950,
32000,1,62875,2,1,2,2,35,0,121605,
2000,1,93750,2,2,1,2,47,0,2022950,
52500,1,191900,2,2,1,2,10,0,2032100,
999996,3,35150,2,2,2,1,46,0,168500,
52500,1,232800,2,1,1,2,35,0,2746250,
12000,1,20000,2,2,2,1,47,0,178550,
4500,2,52275,2,1,2,2,48,0,113400,
20000,1,117625,2,2,2,1,35,1000000,3779000,
20000,1,107800,2,1,2,2,46,0,666250,
47500,1,224150,2,2,1,2,47,0,806250,
24000,1,77025,2,2,2,1,59,0,1192800,
